year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1947,12,-0.19164,0.11249,0.01673,0.05565,0.08154,0.05127,-0.3635,-0.043
1948,1,-0.18069,0.10732,0.01609,0.05356,0.08003,0.04455,-0.3495,-0.035
1948,2,-0.21385,0.10862,0.01604,0.05633,0.07778,0.04814,-0.369,-0.068
1948,3,-0.03644,0.10837,0.01466,0.05246,0.07765,0.05242,-0.198,0.1055
1948,4,-0.14718,0.11124,0.01616,0.05276,0.07932,0.05511,-0.308,0.0015
1948,5,-0.01979,0.11086,0.0159,0.0545,0.07751,0.0553,-0.1815,0.1185
1948,6,-0.03215,0.11072,0.01573,0.05606,0.07817,0.05253,-0.189,0.11
1948,7,-0.19161,0.10802,0.01588,0.05303,0.07676,0.05206,-0.353,-0.0495
1948,8,-0.06223,0.10366,0.01499,0.04923,0.07541,0.0491,-0.218,0.0725
1948,9,-0.20099,0.10502,0.01619,0.0509,0.07535,0.04997,-0.3585,-0.0665
1948,10,-0.15209,0.109,0.01506,0.05556,0.07741,0.05073,-0.3195,-0.0115
1948,11,-0.19148,0.11246,0.01703,0.05636,0.07791,0.05576,-0.3645,-0.0535
1948,12,-0.17045,0.10773,0.01541,0.05311,0.07548,0.05338,-0.3365,-0.04
1949,1,-0.05373,0.09049,0.01395,0.04097,0.06901,0.0394,-0.1995,0.072
1949,2,-0.05779,0.0892,0.01367,0.03945,0.06586,0.04332,-0.196,0.06
1949,3,-0.13255,0.08529,0.01348,0.03859,0.06601,0.03529,-0.268,-0.012
1949,4,-0.04245,0.08826,0.01381,0.0389,0.06702,0.03994,-0.1795,0.085
1949,5,-0.0709,0.08958,0.01359,0.03937,0.06546,0.04477,-0.203,0.052
1949,6,-0.19792,0.08873,0.01374,0.04248,0.06419,0.04194,-0.3285,-0.0775
1949,7,-0.10131,0.08597,0.01328,0.03973,0.06331,0.04033,-0.225,0.017
1949,8,-0.08856,0.08339,0.01385,0.04037,0.06089,0.03774,-0.205,0.024
1949,9,-0.13817,0.0825,0.0137,0.03991,0.05893,0.03941,-0.2495,-0.0285
1949,10,-0.15446,0.08316,0.01334,0.03981,0.05896,0.04094,-0.264,-0.042
1949,11,-0.1683,0.08173,0.01395,0.04151,0.0582,0.03708,-0.2825,-0.0575
1949,12,-0.1077,0.07793,0.01323,0.03821,0.05746,0.03372,-0.216,0.004
1950,1,-0.13193,0.07739,0.01339,0.04015,0.05474,0.03467,-0.237,-0.029
1950,2,-0.19173,0.07684,0.0141,0.0392,0.05422,0.03507,-0.2915,-0.088
1950,3,-0.16683,0.07415,0.01369,0.0404,0.05333,0.02888,-0.2665,-0.0675
1950,4,-0.12644,0.07911,0.01327,0.03962,0.05424,0.03963,-0.227,-0.0225
1950,5,-0.08861,0.07684,0.01308,0.03875,0.0522,0.03882,-0.187,0.0145
1950,6,-0.1135,0.07856,0.0131,0.03895,0.05283,0.04113,-0.211,-0.0135
1950,7,0.01345,0.07683,0.0137,0.03838,0.05079,0.04076,-0.0765,0.1085
1950,8,-0.03073,0.07375,0.01358,0.03936,0.04855,0.03672,-0.121,0.0625
1950,9,-0.11956,0.07402,0.01388,0.04076,0.04642,0.03834,-0.206,-0.031
1950,10,-0.10634,0.07687,0.01378,0.03738,0.04839,0.0445,-0.1975,-0.014
1950,11,-0.1944,0.07248,0.01331,0.03837,0.04806,0.03598,-0.281,-0.098
1950,12,-0.23799,0.06691,0.01296,0.03707,0.047,0.02693,-0.325,-0.1425
1951,1,-0.18785,0.06779,0.01288,0.03926,0.04427,0.03047,-0.2655,-0.0985
1951,2,-0.20448,0.06691,0.0134,0.03894,0.0428,0.03082,-0.28,-0.1185
1951,3,-0.21929,0.06602,0.01323,0.03768,0.04043,0.0336,-0.2905,-0.1415
1951,4,-0.12543,0.07097,0.01314,0.03876,0.04313,0.03873,-0.2045,-0.0355
1951,5,-0.06131,0.07439,0.01371,0.03746,0.04497,0.04381,-0.143,0.035
1951,6,0.11958,0.07161,0.01318,0.03964,0.04276,0.03942,0.043,0.2085
1951,7,0.09386,0.07142,0.01381,0.04059,0.04197,0.03874,0.018,0.183
1951,8,0.15124,0.06905,0.01243,0.03592,0.04219,0.03928,0.073,0.2425
1951,9,0.05354,0.06715,0.01305,0.03867,0.03927,0.03608,-0.015,0.141
1951,10,0.12474,0.06907,0.01322,0.03573,0.04344,0.03784,0.0455,0.221
1951,11,-0.02239,0.06657,0.01285,0.03734,0.04048,0.03511,-0.0955,0.065
1951,12,0.03635,0.06096,0.01197,0.03384,0.04,0.02878,-0.04,0.124
1952,1,0.09149,0.06398,0.01265,0.03737,0.03951,0.03125,0.0155,0.1795
1952,2,0.13911,0.06216,0.01234,0.03764,0.03896,0.02789,0.0645,0.2245
1952,3,0.06124,0.06344,0.01219,0.0362,0.04008,0.03098,-0.015,0.1465
1952,4,0.10057,0.07057,0.01222,0.03786,0.04554,0.03638,0.015,0.203
1952,5,0.08852,0.07308,0.01231,0.03963,0.0449,0.04003,0.0045,0.1875
1952,6,0.0769,0.07003,0.01206,0.03584,0.0441,0.0391,-0.0035,0.172
1952,7,0.05367,0.07102,0.01274,0.03615,0.04597,0.03823,-0.032,0.151
1952,8,0.06736,0.06785,0.01182,0.0366,0.04211,0.03675,-0.011,0.157
1952,9,0.04797,0.06866,0.0126,0.03616,0.04196,0.03856,-0.0315,0.137
1952,10,0.07958,0.06832,0.01303,0.03605,0.041,0.03895,0.0005,0.168
1952,11,0.01694,0.0677,0.01229,0.03477,0.04221,0.03797,-0.065,0.1115
1952,12,0.00901,0.06552,0.01237,0.03496,0.04214,0.0338,-0.0705,0.104
1953,1,-0.00613,0.06724,0.01272,0.04029,0.04229,0.0308,-0.0845,0.095
1953,2,0.0737,0.0643,0.01219,0.03471,0.04408,0.02894,-0.008,0.1775
1953,3,0.05173,0.06672,0.01222,0.03577,0.04552,0.03084,-0.0325,0.1605
1953,4,0.12322,0.07132,0.01239,0.03583,0.04501,0.04028,0.04,0.227
1953,5,0.17496,0.0731,0.01231,0.03748,0.04805,0.03846,0.088,0.29
1953,6,0.13391,0.07386,0.01278,0.03694,0.04787,0.04045,0.05,0.246
1953,7,0.10821,0.07068,0.01247,0.03628,0.04423,0.03959,0.0295,0.2055
1953,8,0.05436,0.06924,0.01179,0.03503,0.04524,0.03717,-0.0285,0.1545
1953,9,0.08361,0.06944,0.0124,0.03567,0.04466,0.03744,0.0045,0.184
1953,10,0.03599,0.06901,0.01247,0.03674,0.04337,0.03709,-0.0425,0.1315
1953,11,0.02533,0.06947,0.0128,0.03845,0.04321,0.03627,-0.053,0.119
1953,12,0.05469,0.06765,0.01204,0.03407,0.0439,0.03664,-0.0245,0.149
1954,1,0.00712,0.06636,0.01236,0.03611,0.04137,0.03516,-0.0695,0.0935
1954,2,0.01025,0.06723,0.01217,0.03548,0.04214,0.03656,-0.0655,0.0995
1954,3,-0.02213,0.06597,0.01181,0.03523,0.04347,0.0329,-0.104,0.0745
1954,4,-0.1204,0.07054,0.01282,0.03499,0.04451,0.04008,-0.2035,-0.022
1954,5,-0.11942,0.07233,0.01213,0.03621,0.04598,0.04073,-0.205,-0.02
1954,6,-0.11744,0.07179,0.01268,0.03845,0.04528,0.03826,-0.202,-0.0195
1954,7,-0.21139,0.07176,0.01272,0.03514,0.04496,0.04161,-0.295,-0.1185
1954,8,-0.14201,0.06651,0.0117,0.03631,0.04113,0.03572,-0.2195,-0.0605
1954,9,-0.12573,0.06796,0.01274,0.03538,0.04291,0.03691,-0.2055,-0.0395
1954,10,-0.15259,0.06831,0.01223,0.03665,0.04229,0.03722,-0.2295,-0.0675
1954,11,-0.13803,0.06955,0.01263,0.03665,0.04312,0.03841,-0.2175,-0.0485
1954,12,-0.1949,0.06641,0.01214,0.03477,0.04237,0.03548,-0.2705,-0.107
1955,1,-0.08979,0.06539,0.01163,0.03373,0.04245,0.03466,-0.1665,-0.002
1955,2,-0.15242,0.0658,0.01141,0.03484,0.04465,0.03149,-0.231,-0.057
1955,3,-0.10051,0.06512,0.01235,0.0361,0.04264,0.03108,-0.182,-0.0155
1955,4,-0.17284,0.0712,0.01321,0.03582,0.04463,0.04025,-0.2555,-0.0845
1955,5,-0.25411,0.07145,0.01275,0.03437,0.04662,0.03985,-0.342,-0.154
1955,6,-0.24564,0.06858,0.01201,0.03255,0.04335,0.04025,-0.3345,-0.156
1955,7,-0.16477,0.0684,0.01182,0.0329,0.04195,0.04118,-0.2505,-0.082
1955,8,-0.13656,0.06569,0.01124,0.03403,0.04136,0.03633,-0.2175,-0.0535
1955,9,-0.1573,0.06755,0.01197,0.03659,0.04145,0.03693,-0.2415,-0.0745
1955,10,-0.27969,0.067,0.01175,0.03533,0.04124,0.03743,-0.3625,-0.1955
1955,11,-0.26311,0.06501,0.01135,0.03433,0.04085,0.03536,-0.3445,-0.1805
1955,12,-0.22704,0.06336,0.0122,0.03588,0.04118,0.0297,-0.3085,-0.145
1956,1,-0.16451,0.06145,0.01214,0.03388,0.03983,0.02991,-0.2465,-0.084
1956,2,-0.17157,0.06101,0.01153,0.03561,0.04092,0.02543,-0.2525,-0.0895
1956,3,-0.20094,0.06221,0.01089,0.03684,0.04109,0.02656,-0.286,-0.1205
1956,4,-0.19128,0.06829,0.01182,0.03524,0.04409,0.03658,-0.28,-0.0995
1956,5,-0.20078,0.06942,0.0114,0.03583,0.04331,0.03911,-0.2875,-0.1115
1956,6,-0.23803,0.06709,0.01207,0.03625,0.04145,0.03637,-0.322,-0.1545
1956,7,-0.22445,0.06782,0.012,0.03581,0.04113,0.0385,-0.308,-0.142
1956,8,-0.2093,0.06664,0.0114,0.03301,0.04096,0.03929,-0.289,-0.129
1956,9,-0.23302,0.06482,0.01138,0.03523,0.0392,0.03597,-0.31,-0.1585
1956,10,-0.20279,0.06462,0.0115,0.03521,0.04032,0.03433,-0.283,-0.1275
1956,11,-0.20418,0.06182,0.01098,0.03273,0.03956,0.03264,-0.281,-0.1315
1956,12,-0.16206,0.05948,0.01121,0.03266,0.03915,0.02851,-0.2375,-0.0865
1957,1,-0.17257,0.05699,0.01161,0.03273,0.03691,0.02608,-0.2425,-0.1025
1957,2,-0.0955,0.0576,0.01134,0.03218,0.03818,0.02639,-0.168,-0.017
1957,3,-0.05916,0.05816,0.01146,0.03188,0.0385,0.02744,-0.1315,0.0175
1957,4,-0.03997,0.06374,0.01139,0.03219,0.04001,0.036,-0.116,0.0425
1957,5,0.10598,0.06431,0.012,0.0323,0.04017,0.03654,0.029,0.189
1957,6,0.06144,0.06483,0.0116,0.03328,0.04049,0.03635,-0.011,0.1455
1957,7,0.09607,0.0634,0.01739,0.03078,0.03857,0.03581,0.0255,0.1715
1957,8,0.09225,0.06022,0.01537,0.03049,0.0371,0.03293,0.024,0.165
1957,9,0.01528,0.06144,0.01599,0.03058,0.03717,0.03467,-0.0545,0.0905
1957,10,-0.02189,0.0631,0.01766,0.03384,0.03807,0.03278,-0.0955,0.056
1957,11,0.01378,0.05966,0.01143,0.03175,0.03812,0.0311,-0.0585,0.089
1957,12,0.02445,0.05562,0.01128,0.02896,0.03762,0.02668,-0.045,0.101
1958,1,0.06633,0.05525,0.01123,0.03159,0.03681,0.02395,-0.0015,0.142
1958,2,0.09533,0.05592,0.01099,0.0308,0.03716,0.02602,0.027,0.171
1958,3,0.06806,0.05724,0.01089,0.02932,0.03826,0.02888,-0.0025,0.15
1958,4,0.00185,0.06066,0.01154,0.02889,0.03999,0.03336,-0.0705,0.089
1958,5,0.00459,0.06159,0.01117,0.02905,0.03981,0.03521,-0.0685,0.0885
1958,6,0.03996,0.0618,0.01126,0.03064,0.03802,0.03618,-0.028,0.1195
1958,7,-0.00296,0.06024,0.01137,0.02625,0.03956,0.03529,-0.074,0.081
1958,8,0.03753,0.0585,0.01038,0.02922,0.0385,0.03127,-0.0305,0.12
1958,9,0.02526,0.05968,0.01137,0.02876,0.0376,0.03452,-0.0395,0.1055
1958,10,-0.0112,0.05938,0.01141,0.02825,0.03763,0.03437,-0.0765,0.0695
1958,11,-0.04924,0.05693,0.0114,0.0293,0.03712,0.02959,-0.1125,0.032
1958,12,0.0162,0.0574,0.01148,0.03035,0.03686,0.02971,-0.049,0.0965
1959,1,-0.00277,0.05529,0.0107,0.02849,0.0385,0.02548,-0.07,0.0865
1959,2,-0.0109,0.05433,0.01051,0.02972,0.03817,0.02238,-0.0805,0.0775
1959,3,-0.04021,0.05806,0.01134,0.02984,0.0405,0.02667,-0.111,0.055
1959,4,-0.00709,0.05923,0.0114,0.02593,0.03934,0.03403,-0.078,0.088
1959,5,0.04128,0.06218,0.01115,0.02702,0.03896,0.03865,-0.0295,0.1325
1959,6,-0.03877,0.06061,0.01046,0.02588,0.03838,0.0377,-0.1085,0.047
1959,7,-0.01309,0.06211,0.01049,0.02819,0.03944,0.03738,-0.0835,0.0765
1959,8,-0.02048,0.05652,0.01023,0.02514,0.03612,0.03395,-0.0855,0.0585
1959,9,-0.02616,0.05687,0.01119,0.02686,0.0362,0.03282,-0.0885,0.056
1959,10,-0.02663,0.05802,0.011,0.02737,0.03641,0.03422,-0.0945,0.0555
1959,11,-0.11356,0.05558,0.01089,0.02422,0.03706,0.03179,-0.181,-0.0275
1959,12,-0.09837,0.05254,0.01049,0.02701,0.03574,0.02537,-0.1635,-0.016
1960,1,-0.0986,0.05281,0.01039,0.02682,0.03564,0.02629,-0.167,-0.016
1960,2,-0.11362,0.05,0.01046,0.02519,0.03442,0.0239,-0.1765,-0.0385
1960,3,-0.07759,0.05246,0.01071,0.02688,0.03459,0.02679,-0.1385,-0.0055
1960,4,-0.11034,0.05549,0.01072,0.02851,0.03544,0.02991,-0.1735,-0.0315
1960,5,-0.05937,0.05778,0.01061,0.02944,0.03557,0.03307,-0.1215,0.022
1960,6,-0.1228,0.06069,0.01108,0.02792,0.03572,0.03879,-0.1855,-0.037
1960,7,-0.02014,0.05593,0.01016,0.02678,0.03358,0.03435,-0.081,0.061
1960,8,-0.03578,0.05782,0.01051,0.02609,0.03514,0.03629,-0.099,0.05
1960,9,-0.00173,0.05391,0.01047,0.02699,0.03163,0.03267,-0.0585,0.0785
1960,10,-0.10121,0.05429,0.01091,0.02486,0.03167,0.03475,-0.1605,-0.0245
1960,11,-0.09907,0.05101,0.01034,0.02585,0.03237,0.0279,-0.162,-0.0195
1960,12,-0.05771,0.04952,0.01041,0.02674,0.0314,0.02535,-0.1205,0.016
1961,1,-0.03635,0.04632,0.01044,0.02486,0.02869,0.02439,-0.089,0.0245
1961,2,0.04295,0.04591,0.00976,0.02652,0.02783,0.02312,-0.008,0.1005
1961,3,-0.00207,0.04738,0.00967,0.02624,0.02876,0.02521,-0.0535,0.058
1961,4,0.0272,0.05055,0.0101,0.02512,0.0284,0.03187,-0.023,0.089
1961,5,0.03085,0.0539,0.01029,0.02377,0.0296,0.03685,-0.02,0.0925
1961,6,0.04484,0.05342,0.00978,0.02476,0.02877,0.0363,-0.004,0.1095
1961,7,-0.02229,0.05389,0.01041,0.02432,0.03023,0.03592,-0.0745,0.044
1961,8,-0.02231,0.04988,0.00979,0.02623,0.02725,0.031,-0.071,0.036
1961,9,-0.12958,0.04933,0.00986,0.02435,0.02678,0.03203,-0.1765,-0.073
1961,10,-0.07108,0.04882,0.00943,0.0239,0.02532,0.0329,-0.1175,-0.017
1961,11,-0.08812,0.04425,0.00972,0.02419,0.02577,0.0248,-0.1345,-0.0325
1961,12,-0.10186,0.04488,0.00967,0.02278,0.02605,0.0269,-0.148,-0.0475
1962,1,-0.08408,0.04339,0.00964,0.02341,0.02543,0.02439,-0.1275,-0.0295
1962,2,-0.06251,0.04316,0.01027,0.02381,0.02535,0.0234,-0.1065,-0.0085
1962,3,-0.08401,0.04354,0.01004,0.02447,0.02491,0.02399,-0.128,-0.0285
1962,4,-0.07532,0.04757,0.00941,0.0241,0.02473,0.03134,-0.1195,-0.02
1962,5,-0.07485,0.05219,0.01022,0.02357,0.02569,0.03747,-0.122,-0.0185
1962,6,-0.1025,0.05054,0.0098,0.02435,0.02511,0.03515,-0.1475,-0.0475
1962,7,-0.0394,0.0498,0.00983,0.02422,0.02152,0.03651,-0.078,0.0065
1962,8,-0.0637,0.04665,0.00887,0.02234,0.02192,0.03344,-0.103,-0.0175
1962,9,-0.06953,0.0459,0.01016,0.02427,0.02135,0.03096,-0.1055,-0.027
1962,10,-0.07429,0.04772,0.0097,0.02446,0.0214,0.03358,-0.111,-0.033
1962,11,-0.11605,0.04547,0.01011,0.0248,0.02117,0.03004,-0.153,-0.0735
1962,12,-0.14068,0.0446,0.00987,0.024,0.02223,0.02866,-0.1795,-0.0935
1963,1,-0.15015,0.04138,0.00992,0.02408,0.02164,0.02378,-0.1875,-0.1045
1963,2,-0.13668,0.04207,0.00978,0.02296,0.02313,0.02474,-0.1745,-0.088
1963,3,-0.12674,0.04425,0.0098,0.02437,0.02174,0.02821,-0.162,-0.08
1963,4,-0.05773,0.04612,0.00984,0.02411,0.02214,0.03096,-0.094,-0.009
1963,5,-0.02117,0.04995,0.01036,0.02386,0.02239,0.03629,-0.0575,0.029
1963,6,-0.05393,0.0499,0.00966,0.0239,0.02296,0.03603,-0.0895,-0.0025
1963,7,0.02981,0.05495,0.01021,0.0227,0.03074,0.03814,-0.019,0.1055
1963,8,0.07849,0.05189,0.00952,0.02225,0.03041,0.03437,0.027,0.152
1963,9,0.00836,0.05033,0.01055,0.02302,0.02998,0.03151,-0.0415,0.0805
1963,10,0.01368,0.05049,0.00995,0.02189,0.02945,0.03323,-0.0375,0.0795
1963,11,0.00783,0.04933,0.01007,0.02177,0.03027,0.03069,-0.042,0.0725
1963,12,-0.01491,0.04605,0.01006,0.02235,0.02882,0.02626,-0.0645,0.045
1964,1,-0.10854,0.04056,0.00983,0.02088,0.02479,0.02232,-0.1515,-0.054
1964,2,-0.11281,0.04202,0.00992,0.02,0.02552,0.02483,-0.158,-0.057
1964,3,-0.1779,0.04244,0.00959,0.02061,0.0242,0.02644,-0.22,-0.124
1964,4,-0.20653,0.04591,0.00955,0.02236,0.02552,0.02942,-0.254,-0.1535
1964,5,-0.21013,0.04948,0.00998,0.02206,0.02506,0.03512,-0.258,-0.1575
1964,6,-0.13933,0.05059,0.01011,0.02332,0.02626,0.03498,-0.1885,-0.0815
1964,7,-0.20753,0.04892,0.00989,0.02202,0.02423,0.03498,-0.253,-0.1555
1964,8,-0.33827,0.04756,0.00947,0.02157,0.025,0.0329,-0.385,-0.2845
1964,9,-0.33245,0.04395,0.00938,0.02159,0.02491,0.02751,-0.3805,-0.2825
1964,10,-0.2769,0.04738,0.00986,0.02115,0.02609,0.03193,-0.3275,-0.2225
1964,11,-0.37858,0.04566,0.00924,0.02086,0.02632,0.02952,-0.428,-0.3235
1964,12,-0.39539,0.04127,0.00998,0.01925,0.02449,0.02516,-0.443,-0.3475
1965,1,-0.26265,0.04283,0.00984,0.01987,0.02643,0.02538,-0.3125,-0.2105
1965,2,-0.23833,0.04397,0.00975,0.02101,0.02657,0.0263,-0.2875,-0.1835
1965,3,-0.30288,0.04338,0.0098,0.02091,0.02572,0.0262,-0.348,-0.246
1965,4,-0.24233,0.0453,0.00934,0.02089,0.02601,0.02919,-0.2885,-0.184
1965,5,-0.2342,0.04832,0.00957,0.02156,0.02628,0.03298,-0.2785,-0.175
1965,6,-0.23117,0.04987,0.00948,0.02176,0.02684,0.0347,-0.278,-0.1715
1965,7,-0.25195,0.04916,0.01019,0.02188,0.02537,0.03451,-0.296,-0.198
1965,8,-0.18091,0.04752,0.00905,0.02182,0.02582,0.03215,-0.225,-0.125
1965,9,-0.13194,0.04673,0.01039,0.02095,0.02612,0.03089,-0.1755,-0.0775
1965,10,-0.12789,0.04654,0.01007,0.02202,0.02656,0.02958,-0.1725,-0.071
1965,11,-0.12705,0.04519,0.00949,0.02005,0.02724,0.02844,-0.173,-0.0675
1965,12,-0.10646,0.04269,0.00908,0.02148,0.0264,0.02411,-0.1485,-0.0515
1966,1,-0.10206,0.04124,0.00942,0.02071,0.02526,0.02334,-0.142,-0.0475
1966,2,-0.10329,0.04076,0.0095,0.02038,0.02534,0.02267,-0.1445,-0.05
1966,3,-0.08892,0.04384,0.00916,0.02234,0.02565,0.02611,-0.1305,-0.038
1966,4,-0.04062,0.04581,0.00953,0.02184,0.02526,0.02987,-0.081,0.0125
1966,5,-0.17881,0.04658,0.01097,0.02118,0.02482,0.03137,-0.219,-0.124
1966,6,-0.10653,0.04826,0.01001,0.02169,0.02541,0.03336,-0.15,-0.0535
1966,7,-0.04713,0.04761,0.01011,0.02208,0.02437,0.03291,-0.0865,0.002
1966,8,-0.08343,0.05163,0.01955,0.02426,0.02512,0.03262,-0.1255,-0.0325
1966,9,-0.11212,0.04537,0.01022,0.02282,0.02436,0.02898,-0.151,-0.067
1966,10,-0.10297,0.04799,0.0157,0.02331,0.02625,0.02871,-0.1515,-0.053
1966,11,-0.08446,0.04412,0.00935,0.01961,0.02473,0.02939,-0.131,-0.035
1966,12,-0.06123,0.0429,0.01056,0.01978,0.0243,0.02733,-0.106,-0.0095
1967,1,-0.18494,0.03867,0.00905,0.01939,0.02318,0.02237,-0.2295,-0.1355
1967,2,-0.16686,0.0387,0.00925,0.0208,0.02335,0.02084,-0.2135,-0.119
1967,3,-0.13028,0.04266,0.00933,0.02173,0.0242,0.02598,-0.1785,-0.081
1967,4,-0.1744,0.04295,0.00988,0.02061,0.02345,0.02779,-0.2185,-0.123
1967,5,-0.07419,0.04559,0.01013,0.02011,0.02355,0.03189,-0.1165,-0.0205
1967,6,-0.07622,0.04623,0.01499,0.01958,0.02329,0.03142,-0.118,-0.0245
1967,7,-0.10257,0.04605,0.01516,0.01878,0.02237,0.03222,-0.143,-0.053
1967,8,-0.10701,0.04282,0.01528,0.01893,0.01702,0.03085,-0.1415,-0.074
1967,9,-0.14978,0.04484,0.01948,0.01912,0.01636,0.03158,-0.184,-0.1175
1967,10,-0.18494,0.04243,0.00999,0.02066,0.01651,0.03164,-0.2185,-0.1555
1967,11,-0.1772,0.0412,0.01047,0.01799,0.01774,0.03081,-0.211,-0.1425
1967,12,-0.28196,0.03833,0.00956,0.01942,0.01792,0.02606,-0.3165,-0.2465
1968,1,-0.28996,0.03745,0.00966,0.02258,0.01661,0.02288,-0.325,-0.257
1968,2,-0.32509,0.03745,0.00924,0.02154,0.01689,0.02383,-0.361,-0.287
1968,3,-0.31899,0.03885,0.0097,0.02056,0.01697,0.02655,-0.3545,-0.2815
1968,4,-0.24864,0.0407,0.00954,0.02058,0.01696,0.02923,-0.286,-0.2115
1968,5,-0.21229,0.04279,0.01025,0.02312,0.01677,0.03017,-0.249,-0.1785
1968,6,-0.09866,0.04364,0.01258,0.02217,0.01804,0.03048,-0.135,-0.0645
1968,7,-0.12446,0.04431,0.01542,0.02377,0.01562,0.03027,-0.1555,-0.096
1968,8,-0.08606,0.04101,0.00959,0.02247,0.01605,0.02877,-0.118,-0.0565
1968,9,-0.08107,0.04174,0.00947,0.02084,0.01695,0.03051,-0.115,-0.048
1968,10,-0.04709,0.04356,0.01498,0.01908,0.01714,0.03186,-0.082,-0.014
1968,11,-0.03922,0.04287,0.01024,0.02514,0.01717,0.0284,-0.0735,-0.0085
1968,12,0.04413,0.03891,0.00983,0.0215,0.01797,0.02515,0.008,0.0785
1969,1,0.07048,0.03561,0.0095,0.0227,0.01716,0.0192,0.0355,0.102
1969,2,0.0616,0.03611,0.00873,0.02117,0.01631,0.02266,0.029,0.093
1969,3,0.0748,0.03889,0.0092,0.01956,0.01647,0.02781,0.0435,0.106
1969,4,0.07175,0.03874,0.00992,0.02037,0.01645,0.02677,0.0395,0.1045
1969,5,0.11877,0.04111,0.01094,0.02127,0.01519,0.02979,0.0875,0.1475
1969,6,0.01176,0.04332,0.01076,0.02228,0.01527,0.03212,-0.0195,0.04
1969,7,-0.08199,0.04185,0.01294,0.02476,0.01436,0.02765,-0.1115,-0.056
1969,8,-0.02647,0.03931,0.00953,0.02188,0.0151,0.02733,-0.0575,0.002
1969,9,-0.04353,0.04027,0.01021,0.02296,0.0144,0.02798,-0.074,-0.016
1969,10,-0.0461,0.04373,0.01917,0.02245,0.01481,0.02866,-0.077,-0.016
1969,11,-0.04448,0.03877,0.01005,0.02161,0.01493,0.02669,-0.073,-0.0135
1969,12,-0.00723,0.03658,0.00954,0.0222,0.01422,0.0235,-0.036,0.0215
1970,1,0.03954,0.03177,0.00889,0.01929,0.01242,0.02011,0.013,0.064
1970,2,-0.04386,0.03337,0.00906,0.01918,0.01227,0.02264,-0.068,-0.0195
1970,3,-0.0476,0.03351,0.00918,0.01901,0.01221,0.02298,-0.0715,-0.024
1970,4,-0.04461,0.03678,0.0097,0.01902,0.01198,0.02746,-0.066,-0.019
1970,5,-0.0772,0.0376,0.00928,0.02072,0.01238,0.02729,-0.1,-0.0505
1970,6,-0.15222,0.03714,0.00931,0.01769,0.01241,0.02873,-0.176,-0.128
1970,7,-0.16678,0.03757,0.01235,0.01817,0.01211,0.02797,-0.1905,-0.1435
1970,8,-0.14344,0.04001,0.01881,0.01743,0.01133,0.02854,-0.166,-0.121
1970,9,-0.14016,0.03707,0.01367,0.01679,0.01178,0.02769,-0.1625,-0.1175
1970,10,-0.10308,0.03761,0.01406,0.01773,0.01246,0.02733,-0.127,-0.078
1970,11,-0.10926,0.03616,0.01041,0.02003,0.01149,0.02581,-0.1305,-0.086
1970,12,-0.1422,0.03253,0.01033,0.01999,0.01059,0.02098,-0.1615,-0.121
1971,1,-0.19859,0.03316,0.00956,0.01854,0.01056,0.02352,-0.217,-0.179
1971,2,-0.27602,0.03219,0.00963,0.01999,0.01011,0.02101,-0.2945,-0.255
1971,3,-0.30233,0.03392,0.00898,0.0183,0.01044,0.02503,-0.3205,-0.281
1971,4,-0.22812,0.03538,0.00879,0.01792,0.01105,0.02705,-0.248,-0.206
1971,5,-0.23317,0.03926,0.00916,0.01818,0.01096,0.03174,-0.253,-0.211
1971,6,-0.26647,0.03778,0.0096,0.01711,0.01129,0.03025,-0.288,-0.244
1971,7,-0.19711,0.0347,0.01009,0.01737,0.01064,0.02622,-0.219,-0.1765
1971,8,-0.27771,0.03571,0.0093,0.01554,0.01065,0.02888,-0.2975,-0.257
1971,9,-0.25204,0.03519,0.00951,0.01724,0.01082,0.02708,-0.2735,-0.2315
1971,10,-0.2551,0.0341,0.00953,0.01741,0.01166,0.02515,-0.2775,-0.2325
1971,11,-0.25192,0.03486,0.0092,0.01721,0.01233,0.02613,-0.276,-0.2275
1971,12,-0.32838,0.03272,0.00931,0.01861,0.01201,0.02221,-0.352,-0.305
1972,1,-0.15196,0.03007,0.00959,0.018,0.01154,0.01885,-0.175,-0.133
1972,2,-0.10585,0.0314,0.00928,0.01972,0.01099,0.01974,-0.1285,-0.086
1972,3,-0.12677,0.03218,0.00961,0.01763,0.01064,0.02278,-0.148,-0.1075
1972,4,-0.06655,0.035,0.00927,0.01744,0.01048,0.02692,-0.086,-0.0455
1972,5,-0.03766,0.03994,0.01125,0.01773,0.01049,0.03232,-0.0575,-0.0185
1972,6,-0.04055,0.03743,0.01078,0.01703,0.01099,0.02957,-0.059,-0.019
1972,7,-0.004,0.04001,0.01903,0.01804,0.0103,0.02841,-0.0225,0.014
1972,8,-0.03642,0.03961,0.01885,0.01704,0.01051,0.02851,-0.0555,-0.0175
1972,9,-0.02803,0.0372,0.01879,0.01663,0.01074,0.02527,-0.0485,-0.008
1972,10,-0.01209,0.03625,0.01349,0.01811,0.01126,0.02603,-0.0345,0.008
1972,11,0.10486,0.03315,0.00944,0.01649,0.01186,0.02444,0.083,0.1265
